file_name,split,sentenceLevel,word_index,text,singLabel,part_of_speech_simple,part_of_speech_detailed,syntatic_dependency,shape,is_alpha,is_stop,region_id,bb,label,category,bb_level,re_mentions_count,is_re_mentioned,first_remention_sentence_level,first_remention_word_index,total_word_count
ADE_train_00007191.jpg,training,2,4,by,by,ADP,IN,agent,xx,True,True,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,2,5,several,several,ADJ,JJ,amod,xxxx,True,True,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,2,6,chairs,chair,NOUN,NNS,pobj,xxxx,True,False,10.0,"[1188, 590, 136, 96]",10: chair,dining_room,0,2.0,True,2.0,6.0,42.0
ADE_train_00007191.jpg,training,2,7,.,.,PUNCT,.,punct,.,False,False,,,,dining_room,0,5.0,True,1.0,8.0,42.0
ADE_train_00007191.jpg,training,3,0,The,the,DET,DT,det,Xxx,True,True,,,,dining_room,0,5.0,True,1.0,0.0,42.0
ADE_train_00007191.jpg,training,3,1,chairs,chair,NOUN,NNS,nsubjpass,xxxx,True,False,11.0,"[1368, 619, 134, 111]",11: chair,dining_room,0,2.0,True,2.0,6.0,42.0
ADE_train_00007191.jpg,training,3,2,are,be,AUX,VBP,auxpass,xxx,True,True,,,,dining_room,0,4.0,True,2.0,2.0,42.0
ADE_train_00007191.jpg,training,3,3,made,make,VERB,VBN,ROOT,xxxx,True,True,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,3,4,of,of,ADP,IN,prep,xx,True,True,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,3,5,wood,wood,NOUN,NN,pobj,xxxx,True,False,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,3,6,and,and,CCONJ,CC,cc,xxx,True,True,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,3,7,have,have,AUX,VBP,aux,xxxx,True,True,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,3,8,padded,pad,VERB,VBN,conj,xxxx,True,False,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,3,9,seats,seat,NOUN,NNS,dobj,xxxx,True,False,12.0,"[973, 571, 134, 90]",12: chair,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,3,10,.,.,PUNCT,.,punct,.,False,False,,,,dining_room,0,5.0,True,1.0,8.0,42.0
ADE_train_00007191.jpg,training,4,0,The,the,DET,DT,det,Xxx,True,True,,,,dining_room,0,5.0,True,1.0,0.0,42.0
ADE_train_00007191.jpg,training,4,1,table,table,NOUN,NN,nsubjpass,xxxx,True,False,24.0,"[157, 650, 1441, 549]",24: table,dining_room,0,3.0,True,1.0,7.0,42.0
ADE_train_00007191.jpg,training,4,2,is,be,AUX,VBZ,auxpass,xx,True,True,,,,dining_room,0,4.0,True,2.0,2.0,42.0
ADE_train_00007191.jpg,training,4,3,located,locate,VERB,VBN,ROOT,xxxx,True,False,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,4,4,in,in,ADP,IN,prep,xx,True,True,,,,dining_room,0,2.0,True,4.0,4.0,42.0
ADE_train_00007191.jpg,training,4,5,a,a,DET,DT,det,x,True,True,,,,dining_room,0,4.0,True,1.0,3.0,42.0
ADE_train_00007191.jpg,training,4,6,room,room,NOUN,NN,pobj,xxxx,True,False,,,,dining_room,0,2.0,True,4.0,6.0,42.0
ADE_train_00007191.jpg,training,4,7,with,with,ADP,IN,prep,xxxx,True,True,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,4,8,a,a,DET,DT,det,x,True,True,,,,dining_room,0,4.0,True,1.0,3.0,42.0
ADE_train_00007191.jpg,training,4,9,fireplace,fireplace,NOUN,NN,pobj,xxxx,True,False,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,4,10,.,.,PUNCT,.,punct,.,False,False,,,,dining_room,0,5.0,True,1.0,8.0,42.0
ADE_train_00007191.jpg,training,5,0,The,the,DET,DT,det,Xxx,True,True,,,,dining_room,0,5.0,True,1.0,0.0,42.0
ADE_train_00007191.jpg,training,5,1,room,room,NOUN,NN,nsubjpass,xxxx,True,False,,,,dining_room,0,2.0,True,4.0,6.0,42.0
ADE_train_00007191.jpg,training,5,2,is,be,AUX,VBZ,auxpass,xx,True,True,,,,dining_room,0,4.0,True,2.0,2.0,42.0
ADE_train_00007191.jpg,training,5,3,decorated,decorate,VERB,VBN,ROOT,xxxx,True,False,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,5,4,in,in,ADP,IN,prep,xx,True,True,,,,dining_room,0,2.0,True,4.0,4.0,42.0
ADE_train_00007191.jpg,training,5,5,a,a,DET,DT,det,x,True,True,,,,dining_room,0,4.0,True,1.0,3.0,42.0
ADE_train_00007191.jpg,training,5,6,traditional,traditional,ADJ,JJ,amod,xxxx,True,False,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,5,7,style,style,NOUN,NN,pobj,xxxx,True,False,,,,dining_room,0,1.0,False,,,42.0
ADE_train_00007191.jpg,training,5,8,.,.,PUNCT,.,punct,.,False,False,,,,dining_room,0,5.0,True,1.0,8.0,42.0
ADE_train_00007218.jpg,training,1,0,The,the,DET,DT,det,Xxx,True,True,,,,dining_room,0,0.0,False,,,57.0
ADE_train_00007218.jpg,training,1,1,image,image,NOUN,NN,nsubj,xxxx,True,False,,,,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,1,2,shows,show,VERB,VBZ,ROOT,xxxx,True,False,,,,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,1,3,a,a,DET,DT,det,x,True,True,,,,dining_room,0,4.0,True,1.0,3.0,57.0
ADE_train_00007218.jpg,training,1,4,room,room,NOUN,NN,dobj,xxxx,True,False,,,,dining_room,0,3.0,True,1.0,4.0,57.0
ADE_train_00007218.jpg,training,1,5,with,with,ADP,IN,prep,xxxx,True,True,,,,dining_room,0,2.0,True,1.0,5.0,57.0
ADE_train_00007218.jpg,training,1,6,a,a,DET,DT,det,x,True,True,,,,dining_room,0,4.0,True,1.0,3.0,57.0
ADE_train_00007218.jpg,training,1,7,table,table,NOUN,NN,pobj,xxxx,True,False,11.0,"[404, 1144, 666, 774]",11: table,dining_room,0,3.0,True,1.0,7.0,57.0
ADE_train_00007218.jpg,training,1,8,and,and,CCONJ,CC,cc,xxx,True,True,,,,dining_room,0,3.0,True,1.0,8.0,57.0
ADE_train_00007218.jpg,training,1,9,chairs,chair,NOUN,NNS,conj,xxxx,True,False,,,,dining_room,0,2.0,True,1.0,9.0,57.0
ADE_train_00007218.jpg,training,1,10,in,in,ADP,IN,prep,xx,True,True,,,,dining_room,0,2.0,True,1.0,10.0,57.0
ADE_train_00007218.jpg,training,1,11,it,it,PRON,PRP,pobj,xx,True,True,,,,dining_room,0,2.0,True,1.0,11.0,57.0
ADE_train_00007218.jpg,training,1,12,.,.,PUNCT,.,punct,.,False,False,,,,dining_room,0,5.0,True,1.0,12.0,57.0
ADE_train_00007218.jpg,training,2,0,The,the,DET,DT,det,Xxx,True,True,,,,dining_room,0,10.0,True,1.0,0.0,57.0
ADE_train_00007218.jpg,training,2,1,table,table,NOUN,NN,nsubj,xxxx,True,False,,,,dining_room,0,3.0,True,1.0,7.0,57.0
ADE_train_00007218.jpg,training,2,2,is,be,AUX,VBZ,ROOT,xx,True,True,,,,dining_room,0,6.0,True,2.0,2.0,57.0
ADE_train_00007218.jpg,training,2,3,in,in,ADP,IN,prep,xx,True,True,,,,dining_room,0,2.0,True,1.0,10.0,57.0
ADE_train_00007218.jpg,training,2,4,the,the,DET,DT,det,xxx,True,True,,,,dining_room,0,10.0,True,1.0,0.0,57.0
ADE_train_00007218.jpg,training,2,5,center,center,NOUN,NN,pobj,xxxx,True,False,,,,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,2,6,of,of,ADP,IN,prep,xx,True,True,,,,dining_room,0,2.0,True,2.0,6.0,57.0
ADE_train_00007218.jpg,training,2,7,the,the,DET,DT,det,xxx,True,True,,,,dining_room,0,10.0,True,1.0,0.0,57.0
ADE_train_00007218.jpg,training,2,8,room,room,NOUN,NN,pobj,xxxx,True,False,,,,dining_room,0,3.0,True,1.0,4.0,57.0
ADE_train_00007218.jpg,training,2,9,and,and,CCONJ,CC,cc,xxx,True,True,,,,dining_room,0,3.0,True,1.0,8.0,57.0
ADE_train_00007218.jpg,training,2,10,the,the,DET,DT,det,xxx,True,True,,,,dining_room,0,10.0,True,1.0,0.0,57.0
ADE_train_00007218.jpg,training,2,11,chairs,chair,NOUN,NNS,nsubj,xxxx,True,False,12.0,"[809, 1349, 330, 533]",12: stool,dining_room,0,2.0,True,1.0,9.0,57.0
ADE_train_00007218.jpg,training,2,12,are,be,AUX,VBP,conj,xxx,True,True,,,,dining_room,0,6.0,True,2.0,2.0,57.0
ADE_train_00007218.jpg,training,2,13,around,around,ADP,IN,prep,xxxx,True,True,,,,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,2,14,it,it,PRON,PRP,pobj,xx,True,True,,,,dining_room,0,2.0,True,1.0,11.0,57.0
ADE_train_00007218.jpg,training,2,15,.,.,PUNCT,.,punct,.,False,False,,,,dining_room,0,5.0,True,1.0,12.0,57.0
ADE_train_00007218.jpg,training,3,0,There,there,PRON,EX,expl,Xxxxx,True,True,,,,dining_room,0,2.0,True,3.0,0.0,57.0
ADE_train_00007218.jpg,training,3,1,is,be,VERB,VBZ,ROOT,xx,True,True,,,,dining_room,0,6.0,True,2.0,2.0,57.0
ADE_train_00007218.jpg,training,3,2,a,a,DET,DT,det,x,True,True,,,,dining_room,0,4.0,True,1.0,3.0,57.0
ADE_train_00007218.jpg,training,3,3,window,window,NOUN,NN,attr,xxxx,True,False,,,,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,3,4,on,on,ADP,IN,prep,xx,True,True,,,,dining_room,0,2.0,True,3.0,4.0,57.0
ADE_train_00007218.jpg,training,3,5,the,the,DET,DT,det,xxx,True,True,,,,dining_room,0,10.0,True,1.0,0.0,57.0
ADE_train_00007218.jpg,training,3,6,left,left,ADJ,JJ,amod,xxxx,True,False,,,,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,3,7,side,side,NOUN,NN,pobj,xxxx,True,True,,,,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,3,8,of,of,ADP,IN,prep,xx,True,True,,,,dining_room,0,2.0,True,2.0,6.0,57.0
ADE_train_00007218.jpg,training,3,9,the,the,DET,DT,det,xxx,True,True,,,,dining_room,0,10.0,True,1.0,0.0,57.0
ADE_train_00007218.jpg,training,3,10,room,room,NOUN,NN,pobj,xxxx,True,False,,,,dining_room,0,3.0,True,1.0,4.0,57.0
ADE_train_00007218.jpg,training,3,11,.,.,PUNCT,.,punct,.,False,False,,,,dining_room,0,5.0,True,1.0,12.0,57.0
ADE_train_00007218.jpg,training,4,0,The,the,DET,DT,det,Xxx,True,True,,,,dining_room,0,10.0,True,1.0,0.0,57.0
ADE_train_00007218.jpg,training,4,1,walls,wall,NOUN,NNS,nsubjpass,xxxx,True,False,1.0,"[2, 469, 975, 1256]",1: wall,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,4,2,are,be,AUX,VBP,auxpass,xxx,True,True,,,,dining_room,0,6.0,True,2.0,2.0,57.0
ADE_train_00007218.jpg,training,4,3,painted,paint,VERB,VBN,ROOT,xxxx,True,False,,,,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,4,4,white,white,ADJ,JJ,oprd,xxxx,True,False,,,,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,4,5,and,and,CCONJ,CC,cc,xxx,True,True,,,,dining_room,0,3.0,True,1.0,8.0,57.0
ADE_train_00007218.jpg,training,4,6,the,the,DET,DT,det,xxx,True,True,,,,dining_room,0,10.0,True,1.0,0.0,57.0
ADE_train_00007218.jpg,training,4,7,floor,floor,NOUN,NN,nsubjpass,xxxx,True,False,3.0,"[2, 1569, 1484, 351]",3: floor,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,4,8,is,be,AUX,VBZ,auxpass,xx,True,True,,,,dining_room,0,6.0,True,2.0,2.0,57.0
ADE_train_00007218.jpg,training,4,9,covered,cover,VERB,VBN,conj,xxxx,True,False,,,,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,4,10,with,with,ADP,IN,prep,xxxx,True,True,,,,dining_room,0,2.0,True,1.0,5.0,57.0
ADE_train_00007218.jpg,training,4,11,wood,wood,NOUN,NN,compound,xxxx,True,False,,,,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,4,12,flooring,flooring,NOUN,NN,pobj,xxxx,True,False,3.0,"[2, 1569, 1484, 351]",3: floor,dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,4,13,.,.,PUNCT,.,punct,.,False,False,,,,dining_room,0,5.0,True,1.0,12.0,57.0
ADE_train_00007218.jpg,training,5,0,There,there,PRON,EX,expl,Xxxxx,True,True,,,,dining_room,0,2.0,True,3.0,0.0,57.0
ADE_train_00007218.jpg,training,5,1,is,be,VERB,VBZ,ROOT,xx,True,True,,,,dining_room,0,6.0,True,2.0,2.0,57.0
ADE_train_00007218.jpg,training,5,2,a,a,DET,DT,det,x,True,True,,,,dining_room,0,4.0,True,1.0,3.0,57.0
ADE_train_00007218.jpg,training,5,3,lamp,lamp,NOUN,NN,attr,xxxx,True,False,5.0,"[566, 323, 95, 85]","5:direct,general,on,punctual ceiling recessed light",dining_room,0,1.0,False,,,57.0
ADE_train_00007218.jpg,training,5,4,on,on,ADP,IN,prep,xx,True,True,,,,dining_room,0,2.0,True,3.0,4.0,57.0
ADE_train_00007218.jpg,training,5,5,the,the,DET,DT,det,xxx,True,True,,,,dining_room,0,10.0,True,1.0,0.0,57.0
ADE_train_00007218.jpg,training,5,6,table,table,NOUN,NN,pobj,xxxx,True,False,11.0,"[404, 1144, 666, 774]",11: table,dining_room,0,3.0,True,1.0,7.0,57.0
ADE_train_00007218.jpg,training,5,7,.,.,PUNCT,.,punct,.,False,False,,,,dining_room,0,5.0,True,1.0,12.0,57.0
ADE_train_00002567.jpg,training,1,0,The,the,DET,DT,det,Xxx,True,True,,,,bathroom,0,0.0,False,,,60.0
ADE_train_00002567.jpg,training,1,1,image,image,NOUN,NN,nsubj,xxxx,True,False,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,1,2,shows,show,VERB,VBZ,ROOT,xxxx,True,False,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,1,3,a,a,DET,DT,det,x,True,True,,,,bathroom,0,7.0,True,1.0,3.0,60.0
ADE_train_00002567.jpg,training,1,4,white,white,ADJ,JJ,amod,xxxx,True,False,,,,bathroom,0,2.0,True,1.0,4.0,60.0
ADE_train_00002567.jpg,training,1,5,robe,robe,NOUN,NN,nsubj,xxxx,True,False,15.0,"[8, 1033, 1161, 2974]",15: bathrobe,bathroom,0,2.0,True,1.0,5.0,60.0
ADE_train_00002567.jpg,training,1,6,hanging,hang,VERB,VBG,ccomp,xxxx,True,False,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,1,7,in,in,ADP,IN,prep,xx,True,True,,,,bathroom,0,2.0,True,1.0,7.0,60.0
ADE_train_00002567.jpg,training,1,8,a,a,DET,DT,det,x,True,True,,,,bathroom,0,7.0,True,1.0,3.0,60.0
ADE_train_00002567.jpg,training,1,9,doorway,doorway,NOUN,NN,pobj,xxxx,True,False,,,,bathroom,0,3.0,True,1.0,9.0,60.0
ADE_train_00002567.jpg,training,1,10,.,.,PUNCT,.,punct,.,False,False,,,,bathroom,0,5.0,True,1.0,10.0,60.0
ADE_train_00002567.jpg,training,2,0,The,the,DET,DT,det,Xxx,True,True,,,,bathroom,0,8.0,True,1.0,0.0,60.0
ADE_train_00002567.jpg,training,2,1,robe,robe,NOUN,NN,nsubjpass,xxxx,True,False,15.0,"[8, 1033, 1161, 2974]",15: bathrobe,bathroom,0,2.0,True,1.0,5.0,60.0
ADE_train_00002567.jpg,training,2,2,is,be,AUX,VBZ,auxpass,xx,True,True,,,,bathroom,0,5.0,True,2.0,2.0,60.0
ADE_train_00002567.jpg,training,2,3,made,make,VERB,VBN,ROOT,xxxx,True,True,,,,bathroom,0,2.0,True,2.0,3.0,60.0
ADE_train_00002567.jpg,training,2,4,of,of,ADP,IN,prep,xx,True,True,,,,bathroom,0,3.0,True,2.0,4.0,60.0
ADE_train_00002567.jpg,training,2,5,a,a,DET,DT,det,x,True,True,,,,bathroom,0,7.0,True,1.0,3.0,60.0
ADE_train_00002567.jpg,training,2,6,lightweight,lightweight,ADJ,JJ,amod,xxxx,True,False,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,2,7,fabric,fabric,NOUN,NN,pobj,xxxx,True,False,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,2,8,and,and,CCONJ,CC,cc,xxx,True,True,,,,bathroom,0,3.0,True,2.0,8.0,60.0
ADE_train_00002567.jpg,training,2,9,has,have,VERB,VBZ,conj,xxx,True,True,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,2,10,a,a,DET,DT,det,x,True,True,,,,bathroom,0,7.0,True,1.0,3.0,60.0
ADE_train_00002567.jpg,training,2,11,loose,loose,ADJ,JJ,amod,xxxx,True,False,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,2,12,fit,fit,NOUN,NN,dobj,xxx,True,False,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,2,13,.,.,PUNCT,.,punct,.,False,False,,,,bathroom,0,5.0,True,1.0,10.0,60.0
ADE_train_00002567.jpg,training,3,0,The,the,DET,DT,det,Xxx,True,True,,,,bathroom,0,8.0,True,1.0,0.0,60.0
ADE_train_00002567.jpg,training,3,1,doorway,doorway,NOUN,NN,nsubj,xxxx,True,False,,,,bathroom,0,3.0,True,1.0,9.0,60.0
ADE_train_00002567.jpg,training,3,2,is,be,AUX,VBZ,ROOT,xx,True,True,,,,bathroom,0,5.0,True,2.0,2.0,60.0
ADE_train_00002567.jpg,training,3,3,in,in,ADP,IN,prep,xx,True,True,,,,bathroom,0,2.0,True,1.0,7.0,60.0
ADE_train_00002567.jpg,training,3,4,a,a,DET,DT,det,x,True,True,,,,bathroom,0,7.0,True,1.0,3.0,60.0
ADE_train_00002567.jpg,training,3,5,bathroom,bathroom,NOUN,NN,pobj,xxxx,True,False,,,,bathroom,0,2.0,True,3.0,5.0,60.0
ADE_train_00002567.jpg,training,3,6,and,and,CCONJ,CC,cc,xxx,True,True,,,,bathroom,0,3.0,True,2.0,8.0,60.0
ADE_train_00002567.jpg,training,3,7,leads,lead,VERB,VBZ,conj,xxxx,True,False,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,3,8,to,to,ADP,IN,prep,xx,True,True,,,,bathroom,0,2.0,True,3.0,8.0,60.0
ADE_train_00002567.jpg,training,3,9,a,a,DET,DT,det,x,True,True,,,,bathroom,0,7.0,True,1.0,3.0,60.0
ADE_train_00002567.jpg,training,3,10,shower,shower,NOUN,NN,pobj,xxxx,True,False,8.0,"[2016, 3549, 734, 416]",8: shower stall,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,3,11,.,.,PUNCT,.,punct,.,False,False,,,,bathroom,0,5.0,True,1.0,10.0,60.0
ADE_train_00002567.jpg,training,4,0,The,the,DET,DT,det,Xxx,True,True,,,,bathroom,0,8.0,True,1.0,0.0,60.0
ADE_train_00002567.jpg,training,4,1,floor,floor,NOUN,NN,nsubjpass,xxxx,True,False,5.0,"[1222, 3478, 1521, 887]",5: floor,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,4,2,of,of,ADP,IN,prep,xx,True,True,,,,bathroom,0,3.0,True,2.0,4.0,60.0
ADE_train_00002567.jpg,training,4,3,the,the,DET,DT,det,xxx,True,True,,,,bathroom,0,8.0,True,1.0,0.0,60.0
ADE_train_00002567.jpg,training,4,4,bathroom,bathroom,NOUN,NN,pobj,xxxx,True,False,,,,bathroom,0,2.0,True,3.0,5.0,60.0
ADE_train_00002567.jpg,training,4,5,is,be,AUX,VBZ,auxpass,xx,True,True,,,,bathroom,0,5.0,True,2.0,2.0,60.0
ADE_train_00002567.jpg,training,4,6,made,make,VERB,VBN,ROOT,xxxx,True,True,,,,bathroom,0,2.0,True,2.0,3.0,60.0
ADE_train_00002567.jpg,training,4,7,of,of,ADP,IN,prep,xx,True,True,,,,bathroom,0,3.0,True,2.0,4.0,60.0
ADE_train_00002567.jpg,training,4,8,tile,tile,NOUN,NN,pobj,xxxx,True,False,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,4,9,and,and,CCONJ,CC,cc,xxx,True,True,,,,bathroom,0,3.0,True,2.0,8.0,60.0
ADE_train_00002567.jpg,training,4,10,the,the,DET,DT,det,xxx,True,True,,,,bathroom,0,8.0,True,1.0,0.0,60.0
ADE_train_00002567.jpg,training,4,11,walls,wall,NOUN,NNS,nsubjpass,xxxx,True,False,1.0,"[1234, 300, 1543, 3256]",1: wall,bathroom,0,2.0,True,4.0,11.0,60.0
ADE_train_00002567.jpg,training,4,12,are,be,AUX,VBP,auxpass,xxx,True,True,,,,bathroom,0,5.0,True,2.0,2.0,60.0
ADE_train_00002567.jpg,training,4,13,painted,paint,VERB,VBN,conj,xxxx,True,False,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,4,14,white,white,ADJ,JJ,advmod,xxxx,True,False,,,,bathroom,0,2.0,True,1.0,4.0,60.0
ADE_train_00002567.jpg,training,4,15,.,.,PUNCT,.,punct,.,False,False,,,,bathroom,0,5.0,True,1.0,10.0,60.0
ADE_train_00002567.jpg,training,5,0,There,there,PRON,EX,expl,Xxxxx,True,True,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,5,1,is,be,VERB,VBZ,ROOT,xx,True,True,,,,bathroom,0,5.0,True,2.0,2.0,60.0
ADE_train_00002567.jpg,training,5,2,a,a,DET,DT,det,x,True,True,,,,bathroom,0,7.0,True,1.0,3.0,60.0
ADE_train_00002567.jpg,training,5,3,towel,towel,NOUN,NN,compound,xxxx,True,False,12.0,"[1230, 3062, 266, 186]",12: towel,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,5,4,rack,rack,NOUN,NN,attr,xxxx,True,False,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,5,5,on,on,ADP,IN,prep,xx,True,True,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,5,6,the,the,DET,DT,det,xxx,True,True,,,,bathroom,0,8.0,True,1.0,0.0,60.0
ADE_train_00002567.jpg,training,5,7,wall,wall,NOUN,NN,pobj,xxxx,True,False,2.0,"[2742, 0, 167, 4365]",2: wall,bathroom,0,2.0,True,4.0,11.0,60.0
ADE_train_00002567.jpg,training,5,8,next,next,ADV,RB,advmod,xxxx,True,True,,,,bathroom,0,1.0,False,,,60.0
ADE_train_00002567.jpg,training,5,9,to,to,ADP,IN,prep,xx,True,True,,,,bathroom,0,2.0,True,3.0,8.0,60.0
ADE_train_00002567.jpg,training,5,10,the,the,DET,DT,det,xxx,True,True,,,,bathroom,0,8.0,True,1.0,0.0,60.0
ADE_train_00002567.jpg,training,5,11,doorway,doorway,NOUN,NN,pobj,xxxx,True,False,,,,bathroom,0,3.0,True,1.0,9.0,60.0
ADE_train_00002567.jpg,training,5,12,.,.,PUNCT,.,punct,.,False,False,,,,bathroom,0,5.0,True,1.0,10.0,60.0
ADE_val_00000485.jpg,validation,1,0,The,the,DET,DT,det,Xxx,True,True,,,,kitchen,0,0.0,False,,,43.0
ADE_val_00000485.jpg,validation,1,1,image,image,NOUN,NN,nsubj,xxxx,True,False,,,,kitchen,0,1.0,False,,,43.0
ADE_val_00000485.jpg,validation,1,2,shows,show,VERB,VBZ,ROOT,xxxx,True,False,,,,kitchen,0,1.0,False,,,43.0
ADE_val_00000485.jpg,validation,1,3,a,a,DET,DT,det,x,True,True,,,,kitchen,0,4.0,True,1.0,3.0,43.0
ADE_val_00000485.jpg,validation,1,4,kitchen,kitchen,NOUN,NN,dobj,xxxx,True,False,,,,kitchen,0,4.0,True,1.0,4.0,43.0
ADE_val_00000485.jpg,validation,1,5,.,.,PUNCT,.,punct,.,False,False,,,,kitchen,0,5.0,True,1.0,5.0,43.0
ADE_val_00000485.jpg,validation,2,0,The,the,DET,DT,det,Xxx,True,True,,,,kitchen,0,4.0,True,1.0,0.0,43.0
ADE_val_00000485.jpg,validation,2,1,kitchen,kitchen,NOUN,NN,nsubj,xxxx,True,False,,,,kitchen,0,4.0,True,1.0,4.0,43.0
ADE_val_00000485.jpg,validation,2,2,has,have,VERB,VBZ,ROOT,xxx,True,True,,,,kitchen,0,1.0,False,,,43.0
ADE_val_00000485.jpg,validation,2,3,wooden,wooden,ADJ,JJ,amod,xxxx,True,False,,,,kitchen,0,1.0,False,,,43.0
ADE_val_00000485.jpg,validation,2,4,cabinets,cabinet,NOUN,NNS,dobj,xxxx,True,False,30.0,"[1113, 767, 672, 213]",30: cabinet,kitchen,0,2.0,True,2.0,4.0,43.0
ADE_val_00000485.jpg,validation,2,5,and,and,CCONJ,CC,cc,xxx,True,True,,,,kitchen,0,5.0,True,2.0,5.0,43.0
ADE_val_00000485.jpg,validation,2,6,black,black,ADJ,JJ,amod,xxxx,True,False,,,,kitchen,0,1.0,False,,,43.0
ADE_val_00000485.jpg,validation,2,7,countertops,countertop,NOUN,NNS,conj,xxxx,True,False,26.0,"[2, 677, 1797, 171]",26: work surface,kitchen,0,1.0,False,,,43.0
ADE_val_00000485.jpg,validation,2,8,.,.,PUNCT,.,punct,.,False,False,,,,kitchen,0,5.0,True,1.0,5.0,43.0
ADE_val_00000485.jpg,validation,3,0,There,there,PRON,EX,expl,Xxxxx,True,True,,,,kitchen,0,2.0,True,3.0,0.0,43.0
ADE_val_00000485.jpg,validation,3,1,is,be,VERB,VBZ,ROOT,xx,True,True,,,,kitchen,0,3.0,True,3.0,1.0,43.0
ADE_val_00000485.jpg,validation,3,2,a,a,DET,DT,det,x,True,True,,,,kitchen,0,4.0,True,1.0,3.0,43.0
ADE_val_00000485.jpg,validation,3,3,stove,stove,NOUN,NN,attr,xxxx,True,False,,,,kitchen,0,1.0,False,,,43.0
ADE_val_00000485.jpg,validation,3,4,",",",",PUNCT,",",punct,",",False,False,,,,kitchen,0,2.0,True,3.0,4.0,43.0
ADE_val_00000485.jpg,validation,3,5,a,a,DET,DT,det,x,True,True,,,,kitchen,0,4.0,True,1.0,3.0,43.0
ADE_val_00000485.jpg,validation,3,6,sink,sink,NOUN,NN,conj,xxxx,True,False,52.0,"[1183, 568, 335, 210]",52: sink,kitchen,0,1.0,False,,,43.0
ADE_val_00000485.jpg,validation,3,7,",",",",PUNCT,",",punct,",",False,False,,,,kitchen,0,2.0,True,3.0,4.0,43.0
ADE_val_00000485.jpg,validation,3,8,and,and,CCONJ,CC,cc,xxx,True,True,,,,kitchen,0,5.0,True,2.0,5.0,43.0
ADE_val_00000485.jpg,validation,3,9,a,a,DET,DT,det,x,True,True,,,,kitchen,0,4.0,True,1.0,3.0,43.0
ADE_val_00000485.jpg,validation,3,10,refrigerator,refrigerator,NOUN,NN,conj,xxxx,True,False,,,,kitchen,0,1.0,False,,,43.0
